sigma,a_sat,q,goodness_fit,log_goodness_fit,a_max
91.0153065055125,5,0.35,0.00611737321412544,-5.09662248797453,0.297205873190251
148.871533086358,5,0.45625,0.00186927087713287,-6.28220682942501,0.231588421127689
181.255231668423,5,0.31875,0.00666358969707186,-5.01109694608036,0.209671276955297
141.723522574828,5,0.334375,0.00575190050200665,-5.15822495669516,0.237438757960191
172.552330083577,5,0.496875,0.00314299325062951,-5.76257966859838,0.214952955668308
128.440649585827,5,0.390625,0.00278205891349499,-5.88456400903545,0.249547519383465
190.397075433644,5,0.515625,0.00431213892512204,-5.44632122763794,0.204543059250003
113.573807923257,5,0.3109375,0.00831134117793767,-4.79013428988364,0.265608165343235
152.579617565132,5,0.3671875,0.00375171117200906,-5.58554323054297,0.228714545503488
185.769927643619,5,0.4046875,0.00269570685012566,-5.91609482696076,0.207113186724177
145.253564775925,5,0.4390625,0.00180848240990451,-6.31526723296473,0.234486074049097
176.850254634323,5,0.3765625,0.0034366484995644,-5.67325855589207,0.212315402387304
108.120604372253,5,0.3453125,0.00565770948413941,-5.17473615345505,0.272300122927327
166.300492872533,5,0.32578125,0.00619502892566899,-5.08400809471597,0.219007243856773
83.5059500985881,5,0.30703125,0.0107200260867318,-4.53564168987865,0.310527239353468
117.843458279127,5,0.36015625,0.00440900320678701,-5.42410664527909,0.260672531440605
158.315637430519,5,0.31640625,0.00694004105038142,-4.97044758944037,0.224515525414411
192.753691349151,5,0.45390625,0.00256252885783923,-5.96676067298523,0.203276843627141
139.990803960912,5,0.38671875,0.00290685186016477,-5.84068461839953,0.238907502959396
170.442696984015,5,0.44921875,0.00215759178513296,-6.13876259355564,0.216296457495505
126.87032801692,5,0.34296875,0.00535467791818932,-5.22978472288766,0.251099093988412
99.1999493271132,5,0.30234375,0.00989672976238027,-4.61555090344388,0.284477371909319
162.258955173896,5,0.40859375,0.00237308215699881,-6.04356568055226,0.221731130538876
197.554790365868,5,0.37109375,0.003797752707949,-5.5733457798364,0.200790006661645
135.751123047835,5,0.356640625,0.00437504176252981,-5.43183921349702,0.242649662955476
165.280767566292,5,0.419140625,0.00222013256183663,-6.11018837234165,0.219682491810902
123.02800628642,5,0.312890625,0.00781489529866431,-4.85172371268222,0.255038299247653
96.1956367591404,5,0.328515625,0.00756769357300654,-4.88386693787701,0.288951792794991
157.34487385025,5,0.434765625,0.00197371454837793,-6.22783795411219,0.225210725267206
191.571759693117,5,0.397265625,0.00292131423570475,-5.83572168323709,0.203924714539568
169.397572412366,5,0.305078125,0.00777674175135473,-4.85661782653861,0.216982483431611
103.564272193379,5,0.373828125,0.00396676910708578,-5.52980334255049,0.278319208861101
126.092381530682,5,0.411328125,0.00212239483880144,-6.15521018691837,0.251883715200322
120.038103389525,5,0.383203125,0.00315794745357317,-5.75783300243431,0.258239760663446
177.941359683756,5,0.508203125,0.0036953258579766,-5.60068653957279,0.211643577344313
161.264011864367,5,0.339453125,0.0052898733573846,-5.24196097340141,0.222433045683071
196.343419217019,5,0.476953125,0.00303601985399651,-5.79720787994559,0.201409758741378
112.877393354274,5,0.332421875,0.00647981906904525,-5.0390626904514,0.266428972520961
151.64402624751,5,0.388671875,0.00285828474023792,-5.85753357524261,0.229439759266181
184.630819195505,5,0.426171875,0.00238930321251598,-6.03675349842595,0.20772899158339
144.362895522544,5,0.416796875,0.00206303877178574,-6.18357525118415,0.235221306315711
175.76584004871,5,0.354296875,0.00443831888490311,-5.41747960376259,0.212974040881581
107.457627886134,5,0.323046875,0.00746948774548438,-4.89692885709047,0.2731576003725
189.229594130971,5,0.349609375,0.00473428926183086,-5.35292366670872,0.205196336268442
147.958679089086,5,0.308984375,0.00765393023202802,-4.87253600725037,0.232321710892793
180.143806540162,5,0.471484375,0.00260471835917345,-5.95043072510215,0.210327207975924
134.091423278231,5,0.365234375,0.00391040657287604,-5.54411392755796,0.244176546804915
111.154982221519,5,0.3732421875,0.00379880815390576,-5.57306790515528,0.26850402236387
149.330069916107,5,0.3044921875,0.00802279919871846,-4.82546789072793,0.231240860945887
181.813513010608,5,0.4669921875,0.00255207525939501,-5.97084842357588,0.209362365615908
173.083805757682,5,0.3388671875,0.00531355108206185,-5.23749491356042,0.214633218942514
105.81791767428,5,0.3826171875,0.00343866984787541,-5.67267055450301,0.275294276583747
86.912115513411,5,0.3201171875,0.00903510416455783,-4.70663782599966,0.304266472430917
93.569628427851,5,0.3154296875,0.0089614377051287,-4.71482460670565,0.293046959971514
153.049575606619,5,0.4216796875,0.00205551724559765,-6.18722776168457,0.228377184733422
186.342114628721,5,0.3591796875,0.00423900751539826,-5.46342611369548,0.20679090985702
145.700957959303,5,0.3998046875,0.00247751522158175,-6.00049914785095,0.2341275630359
177.394968277147,5,0.4373046875,0.00224011797786153,-6.10122674581395,0.211973187666688
132.045304446124,5,0.3310546875,0.00612478106879105,-5.09541226706102,0.246063069118524
137.009365187138,5,0.3474609375,0.00492185840652475,-5.31406909489461,0.241513795981204
166.812712362764,5,0.4849609375,0.00265989523501017,-5.92946854229867,0.218654251063927
124.168321138692,5,0.3787109375,0.00332112330921045,-5.70745220713216,0.253858641394304
184.063886959048,5,0.5037109375,0.00364791496786073,-5.61359951629042,0.208062180712285
97.0872493003109,5,0.3630859375,0.00486324551865666,-5.32604926175767,0.287602512888824
118.206426031562,5,0.4005859375,0.00248249836718253,-5.99848981977627,0.260260860026108
158.803262895119,5,0.4693359375,0.00217637157275925,-6.1300962050261,0.224154156312724
193.347388913226,5,0.3068359375,0.00754817295583362,-4.88644973761096,0.20297437004729
140.421987398816,5,0.4271484375,0.00186912361627799,-6.28228561236523,0.238530843049516
170.967674810928,5,0.3896484375,0.00294030830602295,-5.8292408371354,0.215974107991759
104.524182715475,5,0.3333984375,0.00672011896372877,-5.00264942166794,0.277015664239727
121.150705603162,5,0.3240234375,0.00691322488572223,-4.97431905170446,0.257054294249406
162.758726388455,5,0.3552734375,0.00436197336917204,-5.43483071640886,0.221401438984744
198.163275718292,5,0.4177734375,0.00264642129539635,-5.93454700623698,0.200478590377315
136.169247912318,5,0.4041015625,0.00232436064224723,-6.06431027034205,0.242276355568321
165.789846216905,5,0.3666015625,0.00380289311132702,-5.57199315683989,0.219349325060749
101.358623479616,5,0.3103515625,0.00895414129555707,-4.71563913912737,0.281383115808113
117.481605064994,5,0.3447265625,0.00542586156816217,-5.21657857775751,0.261083308632318
157.829509281461,5,0.3759765625,0.00336620202753326,-5.6939701649513,0.224872818552847
192.161816808389,5,0.4384765625,0.00246208756990525,-6.00674568324753,0.203583579769828
139.560944526184,5,0.3212890625,0.00676026966660994,-4.99669249821256,0.239290044097968
169.919331167789,5,0.4587890625,0.00222604537858418,-6.10752864062939,0.216631239314933
126.480756659787,5,0.3525390625,0.00473028171962834,-5.35377051807681,0.251492592291206
81.2263527274497,5,0.3056640625,0.011124430251459,-4.49861166559328,0.314940345820239
196.948173444528,5,0.3369140625,0.00547861286457978,-5.20690333696573,0.201105026201634
92.9958759611248,5,0.3408203125,0.00671908888534992,-5.00280271617644,0.293967439747065
152.111102589134,5,0.4470703125,0.00187938742300486,-6.27680939406449,0.22908269779963
185.199497630882,5,0.3845703125,0.00321664931438116,-5.7394150468068,0.207432012009902
144.80754536979,5,0.3689453125,0.00367378734186141,-5.60653217577476,0.234849094825347
176.3072136035,5,0.4064453125,0.00255743533895363,-5.96875034336969,0.212650711372689
131.235625916685,5,0.3001953125,0.0087594857801074,-4.73761807665778,0.246852808824817
116.045269302303,5,0.3955078125,0.0026891421818535,-5.91853302772937,0.262706347786173
155.899878098234,5,0.3267578125,0.00617693396947965,-5.08693325206492,0.226265286532138
189.812437179528,5,0.4892578125,0.00325335790803682,-5.72806761355393,0.204864651394972
148.414404251827,5,0.4548828125,0.00185444488646542,-6.29016988028702,0.231948583392721
